日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-04-29,0.892,0.892,0.886,0.889,18137700.0,16124415.27,0.0,0.0,,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-04-30,0.889,0.899,0.889,0.892,15551700.0,13872116.7,1.12,0.34,0.003,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-06,0.892,0.898,0.889,0.893,18223500.0,16273585.62,1.01,0.11,0.001,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-07,0.896,0.902,0.892,0.894,19266600.0,17224340.28,1.12,0.11,0.001,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-08,0.894,0.9,0.89,0.898,19148000.0,17194904.04,1.12,0.45,0.004,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-09,0.898,0.9,0.895,0.898,15856200.0,14238867.63,0.56,0.0,0.0,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-12,0.898,0.901,0.893,0.897,17104800.0,15343005.85,0.89,-0.11,-0.001,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-13,0.897,0.899,0.894,0.897,17020600.0,15267478.45,0.56,0.0,0.0,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-14,0.894,0.913,0.894,0.909,22019100.0,20015361.45,2.12,1.34,0.012,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-15,0.909,0.911,0.901,0.907,16587300.0,15044681.19,1.1,-0.22,-0.002,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-16,0.905,0.905,0.894,0.898,13926700.0,12506176.63,1.21,-0.99,-0.009,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-19,0.894,0.894,0.888,0.893,16720100.0,14931049.41,0.67,-0.56,-0.005,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-20,0.895,0.904,0.893,0.899,15300000.0,13754699.83,1.23,0.67,0.006,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-21,0.9,0.903,0.898,0.899,8435200.0,7583244.71,0.56,0.0,0.0,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-22,0.897,0.903,0.896,0.897,7638800.0,6852003.71,0.78,-0.22,-0.002,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-23,0.9,0.901,0.892,0.892,13737900.0,12254207.07,1.0,-0.56,-0.005,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-26,0.892,0.897,0.887,0.891,18346500.0,16346731.0,1.12,-0.11,-0.001,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-27,0.89,0.899,0.889,0.891,19321200.0,17215188.67,1.12,0.0,0.0,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-28,0.891,0.896,0.887,0.894,16801000.0,15020093.9,1.01,0.34,0.003,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-29,0.895,0.899,0.888,0.894,16705500.0,14934716.9,1.23,0.0,0.0,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-05-30,0.894,0.901,0.89,0.895,16628700.0,14882686.18,1.23,0.11,0.001,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-03,0.89,0.898,0.886,0.898,14649900.0,13155610.23,1.34,0.34,0.003,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-04,0.898,0.9,0.895,0.9,14742400.0,13268159.65,0.56,0.22,0.002,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-05,0.9,0.901,0.891,0.893,14197900.0,12678724.79,1.11,-0.78,-0.007,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-06,0.893,0.898,0.891,0.896,14438400.0,12936806.8,0.78,0.34,0.003,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-09,0.89,0.9,0.89,0.897,15756900.0,14133939.53,1.12,0.11,0.001,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-10,0.898,0.898,0.887,0.891,15977400.0,14235862.97,1.23,-0.67,-0.006,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-11,0.895,0.899,0.892,0.899,15417100.0,13859972.73,0.79,0.9,0.008,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-12,0.899,0.899,0.887,0.889,14189800.0,12614732.18,1.33,-1.11,-0.01,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-13,0.882,0.893,0.868,0.871,18156900.0,15814659.75,2.81,-2.02,-0.018,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
,2025-06-16,0.87,0.87,0.863,0.868,16489100.0,14312538.32,0.8,-0.34,-0.003,0.0,0.0,0.0,0.0,560680,消费ETF广发,2026-04-29 02:36:33
