日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-06-05,0.9,0.9,0.886,0.889,8298800.0,7377633.19,0.0,0.0,,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-06,0.895,0.895,0.887,0.89,4206400.0,3743695.94,0.9,0.11,0.001,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-09,0.904,0.905,0.894,0.902,9767100.0,8809924.3,1.24,1.35,0.012,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-10,0.907,0.907,0.898,0.902,4731600.0,4267903.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-11,0.902,0.915,0.902,0.914,5611100.0,5128545.26,1.44,1.33,0.012,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-12,0.914,0.915,0.903,0.904,5053300.0,4568183.12,1.31,-1.09,-0.01,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-13,0.907,0.907,0.888,0.89,5186400.0,4615895.93,2.1,-1.55,-0.014,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-16,0.892,0.903,0.892,0.903,5041800.0,4552745.39,1.24,1.46,0.013,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-17,0.903,0.906,0.896,0.9,5083200.0,4574879.88,1.11,-0.33,-0.003,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
,2025-06-18,0.899,0.899,0.885,0.886,4791700.0,4245446.09,1.56,-1.56,-0.014,0.0,0.0,0.0,0.0,159960,恒生中国企业ETF平安,2026-06-05 09:59:18
