日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2023-03-16,0.971,0.976,0.965,0.967,58044000,56128548.0,1.14,-0.92,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-17,0.969,0.993,0.969,0.983,85379100,83927655.3,2.48,1.65,0.02,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-20,0.984,0.99,0.972,0.974,34596300,33696796.2,1.85,-0.92,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-21,0.973,0.984,0.973,0.981,16493800,16180417.8,1.13,0.72,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-22,0.981,0.985,0.969,0.975,30663300,29896717.5,1.65,-0.61,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-23,0.971,0.988,0.97,0.988,27683900,27351693.2,1.86,1.33,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-24,0.988,0.995,0.984,0.99,32618400,32292216.0,1.12,0.2,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-27,0.99,0.998,0.983,0.994,54723100,54394761.4,1.53,0.4,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-28,0.99,0.993,0.984,0.986,12008300,11840183.8,0.91,-0.8,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-29,0.986,0.987,0.974,0.978,19562900,19132516.2,1.33,-0.81,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-30,0.983,0.989,0.967,0.983,24358200,23944110.6,2.28,0.51,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-03-31,0.983,0.987,0.979,0.984,17361500,17083716.0,0.82,0.1,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-03,0.983,1.021,0.983,1.02,268431200,273799824.0,3.87,3.66,0.04,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-04,1.02,1.03,1.015,1.024,80040900,81961881.6,1.48,0.39,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-06,1.022,1.024,1.012,1.015,35030900,35556363.5,1.19,-0.88,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-07,1.018,1.031,1.015,1.029,75869400,78069612.6,1.58,1.38,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-10,1.035,1.044,1.019,1.022,52024300,53168834.6,2.45,-0.68,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-11,1.024,1.049,1.024,1.03,48024000,49464720.0,2.44,0.78,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-12,1.025,1.042,1.025,1.032,28704100,29622631.2,1.66,0.19,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-13,1.028,1.029,1.017,1.02,11844100,12080982.0,1.18,-1.16,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-14,1.021,1.03,1.014,1.02,9814600,10010892.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-17,1.017,1.052,1.017,1.049,49179200,51588980.8,3.44,2.84,0.03,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-18,1.049,1.057,1.042,1.045,27753600,29002512.0,1.44,-0.38,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-19,1.04,1.045,1.028,1.03,12424100,12796823.0,1.65,-1.44,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-20,1.026,1.035,1.022,1.034,12814400,13250089.6,1.27,0.39,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-21,1.025,1.034,0.995,0.997,15572400,15525682.8,3.92,-3.58,-0.04,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-24,0.997,0.997,0.976,0.981,12453100,12216491.1,2.15,-1.6,-0.02,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-25,0.982,0.99,0.974,0.985,16370900,16125336.5,1.64,0.41,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-26,0.983,0.985,0.977,0.982,9256500,9089883.0,0.82,-0.3,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-27,0.98,0.992,0.977,0.988,10874900,10744401.2,1.54,0.61,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-04-28,0.993,1.017,0.988,1.01,10747500,10854975.0,2.94,2.23,0.02,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-04,1.005,1.024,0.997,1.019,12021600,12250010.4,2.71,0.89,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-05,1.019,1.055,1.019,1.036,23216400,24052190.4,3.53,1.67,0.02,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-08,1.036,1.067,1.026,1.057,30503400,32242093.8,4.0,2.03,0.02,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-09,1.053,1.114,1.053,1.067,42988100,45868302.7,5.79,0.95,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-10,1.054,1.067,1.033,1.036,21308000,22075088.0,3.29,-2.91,-0.03,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-11,1.031,1.05,1.031,1.037,9869900,10235086.3,1.84,0.1,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-12,1.037,1.042,1.023,1.024,10663900,10919833.6,1.86,-1.25,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-15,1.023,1.04,1.004,1.039,13648600,14180895.4,3.59,1.46,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-16,1.038,1.048,1.028,1.029,11992600,12340385.4,1.95,-0.96,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-17,1.029,1.034,1.022,1.027,10045200,10316420.4,1.17,-0.19,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-18,1.028,1.034,1.02,1.023,63278100,64733496.3,1.37,-0.39,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-19,1.015,1.022,1.006,1.008,13373200,13480185.6,1.59,-1.47,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-22,1.005,1.011,1.002,1.006,14485900,14572815.4,0.9,-0.2,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-23,1.007,1.011,0.991,0.992,7837700,7774998.4,2.02,-1.39,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-24,0.992,0.992,0.977,0.979,10530100,10308967.9,1.54,-1.31,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-25,0.977,0.981,0.969,0.978,11101100,10856875.8,1.24,-0.1,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-26,0.978,0.984,0.972,0.982,4992200,4902340.4,1.23,0.41,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-29,0.98,0.99,0.972,0.973,7946300,7731749.9,1.85,-0.92,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-30,0.974,0.977,0.963,0.976,10328500,10080616.0,1.45,0.31,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-05-31,0.977,0.979,0.967,0.97,10083700,9781189.0,1.24,-0.61,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-01,0.969,0.98,0.966,0.973,14530800,14138468.4,1.45,0.31,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-02,0.982,0.982,0.972,0.978,8517400,8330017.2,1.03,0.51,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-05,0.978,0.979,0.97,0.971,6693900,6499776.9,0.93,-0.72,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-06,0.972,0.978,0.958,0.959,14145200,13565246.8,2.09,-1.24,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-07,0.96,0.969,0.959,0.962,5467700,5259927.4,1.04,0.31,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-08,0.968,0.975,0.954,0.972,6193800,6020373.6,2.2,1.04,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-09,0.972,0.972,0.964,0.97,5748600,5576142.0,0.83,-0.21,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-12,0.964,0.964,0.957,0.96,7551600,7249536.0,0.73,-1.03,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-13,0.96,0.968,0.96,0.965,7977700,7698480.5,0.83,0.52,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-14,0.966,0.976,0.965,0.966,6046500,5840919.0,1.14,0.1,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-15,0.966,0.981,0.965,0.977,15863100,15498248.7,1.66,1.14,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-16,0.98,0.986,0.976,0.985,11860900,11682986.5,1.02,0.82,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-19,0.984,0.984,0.975,0.977,10217800,9982790.6,0.92,-0.81,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-20,0.978,0.982,0.972,0.973,8090100,7871667.3,1.03,-0.41,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-21,0.972,0.974,0.955,0.96,12096100,11612256.0,1.99,-1.34,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-26,0.954,0.96,0.933,0.936,59081100,55299909.6,2.89,-2.5,-0.02,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-27,0.946,0.946,0.935,0.944,28323200,26737100.8,1.18,0.85,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-28,0.945,0.945,0.935,0.943,6020300,5677142.9,1.07,-0.11,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-29,0.943,0.944,0.938,0.941,11410400,10737186.4,0.64,-0.21,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-06-30,0.941,0.959,0.941,0.957,15999400,15311425.8,1.91,1.7,0.02,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-07-03,0.954,0.972,0.953,0.97,13352800,12952216.0,1.99,1.36,0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-07-04,0.965,0.972,0.963,0.97,10450700,10137179.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-07-05,0.965,0.97,0.961,0.961,46225100,44422321.1,0.94,-0.93,-0.01,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
2023-07-06,0.961,0.966,0.957,0.959,24879200,23859152.8,0.94,-0.21,-0.0,0.0,0.0,0.0,0.0,560090,560090,2026/4/27 12:02:56
