日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2026-02-11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-02-13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-02-27,0.9861,0.9861,0.9861,0.9861,0.0,0.0,0.0,-1.39,-0.0139,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-03-02,0.95,0.954,0.932,0.942,25048900.0,23596063.1,2.23,-4.47,-0.0441,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-03-03,0.941,0.949,0.908,0.91,12963400.0,11796694.34,4.35,-3.4,-0.032,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-03-04,0.9,0.914,0.885,0.889,16087400.0,14301698.58,3.19,-2.31,-0.021,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-03-05,0.905,0.931,0.904,0.913,16438900.0,15008715.5,3.04,2.7,0.024,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-03-06,0.913,0.947,0.904,0.942,10896700.0,10264691.09,4.71,3.18,0.029,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-03-09,0.942,0.942,0.899,0.918,9691300.0,8896613.23,4.56,-2.55,-0.024,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
,2026-03-10,0.93,0.956,0.93,0.954,16452800.0,15695971.14,2.83,3.92,0.036,0.0,0.0,0.0,0.0,520760,恒生生物科技ETF摩根,2026-06-05 09:40:55
