日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-06-30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-04,0.9996,0.9996,0.9996,0.9996,0.0,0.0,0.0,-0.04,-0.0004,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-09,0.9886,0.9886,0.9886,0.9886,0.0,0.0,0.0,-1.1,-0.011,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-10,0.988,0.994,0.983,0.989,64053786.0,63349195.79,1.11,0.04,0.0004,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-11,0.99,1.005,0.987,1.002,287405228.0,287980031.06,1.82,1.31,0.013,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-14,1.002,1.005,0.996,1.002,60821271.0,60942911.98,0.9,0.0,0.0,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-15,1.005,1.029,1.005,1.024,350656148.0,359071912.61,2.4,2.2,0.022,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-16,1.042,1.051,1.034,1.038,144142494.0,149619906.98,1.66,1.37,0.014,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-17,1.037,1.053,1.034,1.051,76785965.0,80702049.14,1.83,1.25,0.013,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-18,1.061,1.065,1.053,1.06,88357491.0,93658935.4,1.14,0.86,0.009,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-21,1.074,1.075,1.059,1.068,44905776.0,47959366.93,1.51,0.75,0.008,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-22,1.068,1.075,1.064,1.07,53237131.0,56963732.96,1.03,0.19,0.002,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-23,1.079,1.095,1.071,1.091,54900309.0,59896234.97,2.24,1.96,0.021,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-24,1.092,1.11,1.09,1.107,75615055.0,83705865.38,1.83,1.47,0.016,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
,2025-07-25,1.108,1.11,1.088,1.093,54539444.0,59611615.26,1.99,-1.26,-0.014,0.0,0.0,0.0,0.0,159269,港股通科技ETF南方,2026-06-05 09:58:50
