日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-06-05,1.0753,1.0772,1.0714,1.0743,677900.0,728296.61,0.0,0.0,,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-06,1.0753,1.0792,1.0753,1.0763,816600.0,878889.95,0.36,0.18,0.0019,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-09,1.0792,1.0792,1.0714,1.0743,2498100.0,2683814.38,0.72,-0.18,-0.0019,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-10,1.0724,1.0811,1.0714,1.0734,2235900.0,2399955.67,0.9,-0.09,-0.001,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-11,1.0714,1.0811,1.0714,1.0792,2016503.0,2176181.73,0.9,0.54,0.0058,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-12,1.0792,1.0802,1.0753,1.0782,1140225.0,1229410.42,0.45,-0.09,-0.001,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-13,1.0782,1.0792,1.0714,1.0724,1628900.0,1746840.08,0.72,-0.54,-0.0058,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-16,1.0782,1.0782,1.0724,1.0743,1407103.0,1511710.2,0.54,0.18,0.0019,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-17,1.0772,1.0821,1.0763,1.0821,1662402.0,1798872.18,0.54,0.72,0.0077,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-18,1.0831,1.0831,1.0753,1.0782,1320700.0,1424001.7,0.72,-0.36,-0.0039,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-19,1.0763,1.0792,1.0724,1.0782,2130900.0,2297573.43,0.63,0.0,0.0,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-20,1.0802,1.0831,1.0782,1.0802,430200.0,464682.48,0.45,0.18,0.0019,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-23,1.0802,1.0889,1.0743,1.0879,1345307.0,1463565.8,1.35,0.72,0.0078,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-24,1.0879,1.0947,1.0811,1.0937,875407.0,957447.6,1.25,0.53,0.0058,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-25,1.0937,1.0995,1.0889,1.0986,3046617.0,3346894.04,0.97,0.44,0.0048,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-26,1.0986,1.1015,1.0976,1.0995,710300.0,780995.89,0.35,0.09,0.001,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-27,1.0957,1.1034,1.0869,1.0898,2763300.0,3011561.28,1.5,-0.88,-0.0097,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-06-30,1.086,1.0937,1.085,1.0927,1409000.0,1539682.67,0.8,0.27,0.0029,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-01,1.0927,1.1005,1.0927,1.1005,2091500.0,2301692.23,0.71,0.71,0.0077,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-02,1.1024,1.1092,1.1015,1.1073,2213202.0,2450633.82,0.7,0.62,0.0068,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-03,1.1073,1.1112,1.1024,1.1082,2176303.0,2411884.22,0.79,0.09,0.001,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-04,1.1082,1.1218,1.1082,1.1199,2752501.0,3082452.67,1.22,1.05,0.0116,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-07,1.116,1.1267,1.116,1.1257,3653302.0,4112470.22,0.95,0.52,0.0058,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-08,1.1257,1.1315,1.1237,1.1305,2000200.0,2261285.39,0.69,0.43,0.0048,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-09,1.1334,1.1373,1.1296,1.1325,2417606.0,2737859.38,0.69,0.17,0.0019,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-10,1.1354,1.1441,1.1354,1.1412,1938015.0,2211635.35,0.77,0.77,0.0087,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-11,1.1431,1.1499,1.1354,1.1383,2008300.0,2286006.83,1.27,-0.25,-0.0029,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-14,1.1392,1.1489,1.1383,1.147,2069300.0,2373483.8,0.94,0.77,0.0087,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-15,1.1568,1.1568,1.1324,1.1382,1885784.0,2146423.71,2.13,-0.77,-0.0088,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
,2025-07-16,1.1324,1.1372,1.1275,1.1324,2228106.0,2523008.77,0.86,-0.51,-0.0059,0.0,0.0,0.0,0.0,159332,央企红利ETF富国,2026-06-05 09:49:51
