日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-08-11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-15,0.9979,0.9979,0.9979,0.9979,0.0,0.0,0.0,-0.21,-0.0021,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-18,0.9984,0.9984,0.9984,0.9984,0.0,0.0,0.0,0.05,0.0005,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-19,1.002,1.013,0.995,1.012,141808600.0,143510298.2,1.8,1.36,0.0136,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-20,1.01,1.034,1.0,1.033,60530800.0,62528315.94,3.36,2.08,0.021,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-21,1.034,1.044,1.029,1.03,45016800.0,46367302.71,1.45,-0.29,-0.003,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-22,1.035,1.045,1.035,1.04,22396000.0,23291839.15,0.97,0.97,0.01,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-25,1.045,1.067,1.04,1.063,47123600.0,50092385.09,2.6,2.21,0.023,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-26,1.065,1.07,1.055,1.062,26568200.0,28215429.36,1.41,-0.09,-0.001,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-27,1.063,1.07,1.04,1.041,28948000.0,30134868.25,2.82,-1.98,-0.021,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-28,1.04,1.049,1.025,1.028,30480300.0,31333748.31,2.31,-1.25,-0.013,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-08-29,1.031,1.057,1.031,1.038,40065100.0,41587573.3,2.53,0.97,0.01,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-09-01,1.042,1.042,1.02,1.029,17308000.0,17809932.76,2.12,-0.87,-0.009,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-09-02,1.029,1.036,1.022,1.025,19034000.0,19509849.55,1.36,-0.39,-0.004,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-09-03,1.029,1.031,1.016,1.017,6087500.0,6190987.26,1.46,-0.78,-0.008,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-09-04,1.022,1.025,1.01,1.018,18578000.0,18912404.12,1.47,0.1,0.001,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
,2025-09-05,1.021,1.03,1.02,1.028,14020700.0,14413279.56,0.98,0.98,0.01,0.0,0.0,0.0,0.0,520620,恒生消费ETF嘉实,2026-06-05 09:45:23
