日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-06-05,7.803,7.814,7.773,7.79,4197992.0,32702357.52,0.0,0.0,,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-06,7.79,7.797,7.767,7.782,2756500.0,21451083.18,0.39,-0.1,-0.008,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-09,7.677,7.699,7.625,7.695,5604930.0,43129937.31,0.95,-1.12,-0.087,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-10,7.652,7.72,7.65,7.709,5207700.0,40146159.88,0.91,0.18,0.014,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-11,7.719,7.745,7.706,7.729,3500700.0,27056910.62,0.51,0.26,0.02,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-12,7.81,7.818,7.779,7.802,3110000.0,24264220.14,0.5,0.94,0.073,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-13,7.918,7.964,7.878,7.893,9637800.0,76071156.61,1.1,1.17,0.091,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-16,7.935,7.949,7.863,7.873,6878900.0,54157580.7,1.09,-0.25,-0.02,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-17,7.868,7.868,7.778,7.803,4963700.0,38731750.97,1.14,-0.89,-0.07,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-18,7.81,7.84,7.781,7.809,2299181.0,17954304.46,0.76,0.08,0.006,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-19,7.809,7.816,7.748,7.768,6988500.0,54286668.88,0.87,-0.53,-0.041,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-20,7.768,7.768,7.727,7.74,5078200.0,39305266.84,0.53,-0.36,-0.028,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-23,7.745,7.79,7.745,7.767,3684000.0,28613628.73,0.58,0.35,0.027,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-24,7.734,7.745,7.655,7.678,5631800.0,43240960.25,1.16,-1.15,-0.089,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-25,7.679,7.7,7.679,7.693,1949317.0,14996095.37,0.27,0.2,0.015,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-26,7.693,7.707,7.689,7.707,3038800.0,23420030.93,0.23,0.18,0.014,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-27,7.7,7.7,7.608,7.622,4808194.0,36648055.71,1.19,-1.1,-0.085,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-06-30,7.586,7.622,7.572,7.613,3664200.0,27895554.29,0.66,-0.12,-0.009,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-01,7.659,7.701,7.647,7.697,3278000.0,25230766.09,0.71,1.1,0.084,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-02,7.697,7.719,7.686,7.691,2543100.0,19558982.06,0.43,-0.08,-0.006,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-03,7.705,7.756,7.705,7.752,2590100.0,20078454.82,0.66,0.79,0.061,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-04,7.696,7.716,7.678,7.707,1802200.0,13889555.0,0.49,-0.58,-0.045,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-07,7.651,7.669,7.644,7.654,1745000.0,13356229.66,0.32,-0.69,-0.053,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-08,7.694,7.709,7.688,7.699,2155188.0,16592792.16,0.27,0.59,0.045,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-09,7.66,7.66,7.6,7.615,3730294.0,28406187.96,0.78,-1.09,-0.084,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-10,7.66,7.683,7.658,7.672,2397861.0,18396389.43,0.33,0.75,0.057,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-11,7.673,7.694,7.673,7.679,2324888.0,17852814.72,0.27,0.09,0.007,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-14,7.727,7.751,7.717,7.75,2353800.0,18241950.0,0.44,0.92,0.071,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-15,7.712,7.752,7.705,7.74,2385200.0,18461447.45,0.61,-0.13,-0.01,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-16,7.728,7.728,7.68,7.706,1538094.0,11852552.14,0.62,-0.44,-0.034,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-17,7.703,7.715,7.689,7.699,1444500.0,11121205.33,0.34,-0.09,-0.007,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-18,7.699,7.713,7.693,7.703,1531200.0,11794833.71,0.26,0.05,0.004,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-21,7.725,7.759,7.725,7.751,3383425.0,26224926.93,0.44,0.62,0.048,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-22,7.789,7.805,7.753,7.782,3291488.0,25614359.83,0.67,0.4,0.031,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-23,7.846,7.86,7.838,7.859,2901175.0,22800334.92,0.28,0.99,0.077,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-24,7.764,7.768,7.717,7.726,6697094.0,51741747.12,0.65,-1.69,-0.133,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-25,7.729,7.729,7.702,7.711,2089100.0,16109050.03,0.35,-0.19,-0.015,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-28,7.694,7.699,7.666,7.689,2851700.0,21926721.67,0.43,-0.29,-0.022,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-29,7.662,7.67,7.652,7.668,1263881.0,9691439.79,0.23,-0.27,-0.021,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-30,7.69,7.711,7.669,7.678,3163400.0,24288585.12,0.55,0.13,0.01,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-07-31,7.635,7.656,7.612,7.65,1463100.0,11192715.14,0.57,-0.36,-0.028,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-08-01,7.65,7.666,7.631,7.654,903100.0,6912327.22,0.46,0.05,0.004,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-08-04,7.727,7.757,7.726,7.75,6640994.0,51467703.5,0.41,1.25,0.096,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-08-05,7.787,7.8,7.76,7.763,2374698.0,18434780.6,0.52,0.17,0.013,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
,2025-08-06,7.778,7.79,7.768,7.777,1426373.0,11092902.75,0.28,0.18,0.014,0.0,0.0,0.0,0.0,159830,金ETF天弘,2026-06-05 09:43:32
