日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-06-05,0.9305,0.9334,0.9228,0.9247,91950043.0,85025412.07,0.0,0.0,,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-06,0.9247,0.9314,0.9247,0.9257,73223900.0,67780030.41,0.73,0.1,0.001,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-09,0.9257,0.9276,0.9228,0.9266,53008600.0,49118702.9,0.52,0.1,0.001,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-10,0.9266,0.9334,0.9257,0.9295,101307900.0,94166440.17,0.83,0.31,0.0029,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-11,0.9285,0.9343,0.9276,0.9324,79293189.0,73932732.17,0.73,0.31,0.0029,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-12,0.9324,0.9324,0.9285,0.9314,94194600.0,87736039.54,0.41,-0.1,-0.001,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-13,0.9309,0.9328,0.928,0.928,68309400.0,63387986.28,0.52,-0.37,-0.0035,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-16,0.928,0.9309,0.926,0.9299,41257189.0,38364528.49,0.52,0.21,0.0019,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-17,0.9309,0.9338,0.9299,0.9328,54824400.0,51139490.93,0.42,0.31,0.0029,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-18,0.9318,0.9338,0.928,0.9338,67917350.0,63418082.87,0.62,0.1,0.001,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-19,0.9328,0.9338,0.926,0.9289,85122100.0,79071669.4,0.83,-0.52,-0.0048,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-20,0.9289,0.9347,0.928,0.9338,100904050.0,94219538.96,0.73,0.52,0.0048,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
,2025-06-23,0.9318,0.9425,0.928,0.9415,150621700.0,141808311.78,1.55,0.83,0.0077,0.0,0.0,0.0,0.0,510720,红利国企ETF国泰,2026-06-05 09:51:49
