日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2026-04-24,0.994,1.03,0.98,1.022,126187800,128963925.94,0.0,0.0,,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-05-01 22:48:16
2026-04-27,1.035,1.047,1.024,1.043,46440040,48436960.92,2.25,2.05,0.021,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-05-01 22:48:16
2026-04-28,1.035,1.04,1.006,1.014,18555060,18814831.92,3.26,-2.78,-0.029,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-05-01 22:48:16
2026-04-29,1.014,1.017,0.999,1.015,13485200,13687477.81,1.78,0.1,0.001,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-05-01 22:48:16
2026-04-30,1.018,1.021,0.996,1.018,22549050,22954933.05,0.0,0.0,,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-05-04 02:18:12
2026-05-06,1.052,1.084,1.041,1.063,50341380,53512885.12,0.0,0.0,,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-05-07 05:28:23
2026-05-07,1.084,1.112,1.069,1.104,31198080,34442679.46,0.0,0.0,,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-05-08 02:33:33
2026-05-08,1.1,1.102,1.084,1.098,23681987,26002822.9,0.0,0.0,,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-11,1.118,1.14,1.109,1.126,60314950,67914636.52,2.82,2.55,0.028,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-12,1.132,1.133,1.093,1.106,35397996,39150181.69,3.55,-1.78,-0.02,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-13,1.093,1.122,1.086,1.12,31839241,35659950.07,3.25,1.27,0.014,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-14,1.149,1.156,1.094,1.101,82594518,90936560.3,5.54,-1.7,-0.019,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-15,1.11,1.119,1.058,1.062,108612522,115346502.3,5.54,-3.54,-0.039,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-18,1.062,1.086,1.06,1.065,92983287,99027205.98,2.45,0.28,0.003,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-19,1.065,1.07,1.038,1.062,94448024,100303804.91,3.0,-0.28,-0.003,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-20,1.056,1.1,1.056,1.092,223859584,244454667.44,4.14,2.82,0.03,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-21,1.113,1.126,1.079,1.081,194884451,210670085.77,4.3,-1.01,-0.011,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-22,1.101,1.146,1.098,1.145,203687182,233221819.5,4.44,5.92,0.064,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-25,1.147,1.249,1.147,1.227,148523039,182237768.57,8.91,7.16,0.082,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-26,1.233,1.233,1.183,1.215,163920995,199164014.4,4.07,-0.98,-0.012,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-27,1.231,1.28,1.198,1.2,225579601,270695531.96,6.75,-1.23,-0.015,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-28,1.197,1.232,1.193,1.223,239246826,292598880.06,3.25,1.92,0.023,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-05-29,1.253,1.286,1.23,1.235,310617635,383612783.67,4.58,0.98,0.012,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-06-01,1.243,1.275,1.234,1.241,258580700,320898663.25,3.32,0.49,0.006,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-06-02,1.259,1.278,1.24,1.267,260633112,330222142.46,3.06,2.1,0.026,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-06-03,1.266,1.289,1.251,1.263,248257712,313549493.1,3.0,-0.32,-0.004,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
2026-06-04,,,,,21325400,,0.0,0.0,,0.0,0,0.0,0,159185,港股通信息技术ETF鹏华,2026-06-05 09:57:20
