日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2026-05-08,0.955,0.963,0.942,0.944,10443100,9858286.46,0.0,0.0,,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-11,0.945,0.957,0.934,0.951,17934900,17056089.46,2.44,0.74,0.007,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-12,0.946,0.959,0.945,0.954,9839200,9386596.76,1.47,0.32,0.003,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-13,0.966,0.966,0.944,0.948,10180300,9650924.54,2.31,-0.63,-0.006,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-14,0.956,0.966,0.928,0.935,9360200,8751787.02,4.01,-1.37,-0.013,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-15,0.935,0.935,0.908,0.916,7928800,7262780.87,2.89,-2.03,-0.019,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-18,0.921,0.921,0.889,0.892,7391700,6593396.54,3.49,-2.62,-0.024,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-19,0.897,0.905,0.887,0.891,9997200,8907504.93,2.02,-0.11,-0.001,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-20,0.889,0.893,0.88,0.886,11003600,9749189.35,1.46,-0.56,-0.005,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-21,0.884,0.901,0.884,0.887,7918000,7023266.19,1.92,0.11,0.001,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-22,0.893,0.896,0.883,0.888,5008800,4447814.46,1.47,0.11,0.001,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-25,0.888,0.889,0.877,0.878,2190000,1922820.05,1.35,-1.13,-0.01,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-26,0.877,0.891,0.867,0.889,15279400,13583386.58,2.73,1.25,0.011,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-27,0.883,0.895,0.869,0.879,14026800,12329557.31,2.92,-1.12,-0.01,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-28,0.877,0.885,0.845,0.852,7577400,6455944.79,4.55,-3.07,-0.027,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-05-29,0.858,0.878,0.847,0.872,16768400,14622044.45,3.64,2.35,0.02,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-06-01,0.91,0.91,0.86,0.866,12161000,10531425.96,5.73,-0.69,-0.006,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-06-02,0.863,0.87,0.85,0.863,11003000,9495588.73,2.31,-0.35,-0.003,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-06-03,0.863,0.866,0.843,0.846,4598200,3890077.27,2.67,-1.97,-0.017,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
2026-06-04,,,,,122100,,0.0,0.0,,0.0,0,0.0,0,526010,港股通医疗ETF汇添富,2026-06-05 09:45:55
