日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2022-03-24,4.829,4.829,4.771,4.824,3800.0,18331.2,1.22,-0.9,-0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-03-25,4.836,4.836,4.75,4.75,10400.0,49400.0,1.81,-1.53,-0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-03-28,4.75,4.75,4.711,4.75,1600.0,7600.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-03-29,4.731,4.837,4.731,4.819,1000.0,4819.0,2.24,1.45,0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-03-30,4.764,4.851,4.764,4.851,19800.0,96049.8,1.83,0.66,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-03-31,4.813,4.938,4.813,4.9,13900.0,68110.0,2.6,1.01,0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-01,4.85,4.972,4.85,4.97,10300.0,51191.0,2.52,1.43,0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-06,5.031,5.079,4.984,5.079,11900.0,60440.1,1.91,2.19,0.11,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-07,5.079,5.079,4.94,4.944,13700.0,67732.8,2.81,-2.66,-0.13,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-08,4.983,4.99,4.911,4.969,21000.0,104349.0,1.61,0.51,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-11,4.957,4.973,4.881,4.915,1500.0,7372.5,1.88,-1.09,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-12,4.915,4.961,4.893,4.957,3300.0,16358.1,1.39,0.85,0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-13,4.916,4.916,4.913,4.913,200.0,982.6,0.06,-0.89,-0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-14,4.95,4.95,4.949,4.95,4000.0,19800.0,0.02,0.75,0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-15,5.0,5.0,5.0,5.0,2000.0,10000.0,0.0,1.01,0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-18,4.95,5.04,4.95,4.972,4400.0,21876.8,1.82,-0.56,-0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-19,4.958,4.958,4.957,4.958,2100.0,10411.8,0.02,-0.28,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-20,4.9,4.998,4.835,4.837,3300.0,15962.1,3.37,-2.44,-0.12,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-21,4.763,4.823,4.695,4.709,12200.0,57449.8,2.73,-2.65,-0.13,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-22,4.748,4.78,4.748,4.78,1400.0,6692.0,0.67,1.51,0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-25,4.723,4.869,4.569,4.613,31300.0,144386.9,6.57,-3.49,-0.17,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-26,4.612,4.699,4.488,4.488,19000.0,85272.0,4.7,-2.71,-0.13,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-27,4.51,4.688,4.397,4.485,16000.0,71760.0,6.62,-0.07,-0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-28,4.49,4.921,4.466,4.818,34100.0,164293.8,10.19,7.42,0.33,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-04-29,4.95,4.95,4.531,4.772,46100.0,219989.2,9.25,-0.95,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-05,4.8,4.8,4.646,4.73,89100.0,421443.0,3.31,-0.88,-0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-09,4.6,4.668,4.547,4.55,16800.0,76440.0,2.66,-3.81,-0.18,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-10,4.609,4.627,4.44,4.61,5700.0,26277.0,4.21,1.32,0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-11,4.582,4.615,4.557,4.557,8400.0,38278.8,1.27,-1.15,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-12,4.505,4.55,4.505,4.512,3500.0,15792.0,1.0,-0.99,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-13,4.515,4.515,4.512,4.512,400.0,1804.8,0.07,0.0,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-16,4.56,4.619,4.516,4.52,17700.0,80004.0,2.28,0.18,0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-17,4.605,4.605,4.2,4.57,14400.0,65808.0,9.64,1.11,0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-18,4.57,4.57,4.506,4.55,9900.0,45045.0,1.42,-0.44,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-19,4.516,4.549,4.467,4.541,4900.0,22250.9,1.84,-0.2,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-20,4.56,4.586,4.484,4.55,4800.0,21840.0,2.27,0.2,0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-23,4.59,4.59,4.544,4.571,8700.0,39767.7,1.01,0.46,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-24,4.528,4.553,4.48,4.52,3500.0,15820.0,1.63,-1.12,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-25,4.42,4.515,4.42,4.492,7500.0,33690.0,2.15,-0.62,-0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-26,4.491,4.538,4.479,4.501,4300.0,19354.3,1.32,0.2,0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-27,4.5,4.5,4.479,4.499,1000.0,4499.0,0.47,-0.04,-0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-30,4.499,4.499,4.499,4.499,300.0,1349.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-05-31,4.51,4.54,4.51,4.54,3800.0,17252.0,0.67,0.91,0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-01,4.512,4.56,4.512,4.54,11800.0,53572.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-02,4.54,4.54,4.49,4.532,31200.0,141398.4,1.11,-0.18,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-06,4.466,4.563,4.464,4.55,12200.0,55510.0,2.22,0.4,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-07,4.55,4.58,4.54,4.54,800.0,3632.0,0.88,-0.22,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-08,4.532,4.606,4.532,4.589,3400.0,15602.6,1.63,1.08,0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-09,4.596,4.642,4.592,4.592,4100.0,18827.2,1.09,0.07,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-10,4.624,4.624,4.624,4.624,4100.0,18958.4,0.0,0.7,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-13,4.608,4.608,4.551,4.551,1200.0,5461.2,1.25,-1.58,-0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-14,4.583,4.638,4.583,4.638,3000.0,13914.0,1.2,1.91,0.09,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-15,4.641,4.818,4.641,4.803,20800.0,99902.4,3.81,3.56,0.17,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-16,4.796,4.796,4.696,4.745,22200.0,105339.0,2.13,-1.21,-0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-17,4.737,4.759,4.657,4.758,21100.0,100393.8,2.19,0.27,0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-20,4.758,4.809,4.758,4.809,2100.0,10098.9,1.07,1.07,0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-21,4.796,4.852,4.788,4.8,60500.0,290400.0,1.34,-0.19,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-22,4.734,4.749,4.734,4.735,56100.0,265633.5,0.32,-1.35,-0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-23,4.768,4.768,4.71,4.73,12100.0,57233.0,1.23,-0.11,-0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-24,4.773,4.846,4.731,4.76,41800.0,198968.0,2.43,0.63,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-27,4.834,4.858,4.811,4.817,9600.0,46243.2,0.98,1.2,0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-28,4.812,4.877,4.812,4.874,6200.0,30218.8,1.35,1.18,0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-29,4.87,4.948,4.87,4.87,39100.0,190417.0,1.6,-0.08,-0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-06-30,4.87,4.95,4.87,4.908,73337.0,359938.0,1.64,0.78,0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-01,4.94,4.96,4.94,4.955,6100.0,30225.5,0.4,0.96,0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-04,4.897,4.952,4.897,4.914,15800.0,77641.2,1.12,-0.83,-0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-05,4.968,4.97,4.915,4.955,6000.0,29730.0,1.12,0.83,0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-06,4.916,4.918,4.842,4.892,2800.0,13697.6,1.57,-1.27,-0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-07,4.855,4.932,4.855,4.916,3400.0,16714.4,1.59,0.49,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-08,4.882,4.918,4.87,4.87,4100.0,19967.0,0.99,-0.94,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-11,4.92,4.92,4.869,4.889,4400.0,21511.6,1.05,0.39,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-12,4.842,4.902,4.82,4.902,10900.0,53431.8,1.7,0.27,0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-13,4.86,4.861,4.86,4.861,1900.0,9235.9,0.02,-0.84,-0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-14,4.8,4.806,4.8,4.806,800.0,3844.8,0.13,-1.13,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-15,4.8,4.8,4.658,4.733,8100.0,38337.3,3.05,-1.52,-0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-18,4.716,4.733,4.716,4.733,1100.0,5206.3,0.36,0.0,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-19,4.75,4.75,4.75,4.75,1000.0,4750.0,0.0,0.36,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-20,4.75,4.75,4.75,4.75,200.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-21,4.733,4.75,4.733,4.737,5000.0,23685.0,0.36,-0.27,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-22,4.727,4.727,4.669,4.669,1300.0,6069.7,1.24,-1.44,-0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-25,4.7,4.7,4.662,4.7,1400.0,6580.0,0.82,0.66,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-26,4.658,4.683,4.658,4.683,5500.0,25756.5,0.54,-0.36,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-27,4.729,4.729,4.729,4.729,500.0,2364.5,0.0,0.98,0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-28,4.731,4.731,4.705,4.706,28600.0,134591.6,0.55,-0.49,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-07-29,4.686,4.739,4.686,4.687,800.0,3749.6,1.13,-0.4,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-01,4.609,4.67,4.609,4.67,2900.0,13543.0,1.32,-0.36,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-02,4.61,4.61,4.501,4.56,8200.0,37392.0,2.42,-2.36,-0.11,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-03,4.606,4.606,4.48,4.489,4200.0,18853.8,2.81,-1.56,-0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-04,4.51,4.512,4.49,4.507,5300.0,23887.1,0.49,0.4,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-05,4.519,4.575,4.519,4.57,14700.0,67179.0,1.24,1.4,0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-08,4.609,4.609,4.571,4.571,1400.0,6399.4,0.83,0.02,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-09,4.55,4.584,4.55,4.584,3000.0,13752.0,0.75,0.28,0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-10,4.537,4.563,4.525,4.555,5500.0,25052.5,0.84,-0.63,-0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-11,4.534,4.63,4.534,4.63,15900.0,73617.0,2.12,1.65,0.08,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-12,4.644,4.697,4.631,4.662,22600.0,105361.2,1.43,0.69,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-15,4.678,4.767,4.607,4.642,14837.0,68873.35,3.47,-0.43,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-16,4.68,4.7,4.65,4.661,1200.0,5593.2,1.08,0.41,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-17,4.691,4.79,4.65,4.753,19800.0,94109.4,3.01,1.97,0.09,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-18,4.673,4.799,4.625,4.781,4300.0,20558.3,3.76,0.59,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-19,4.827,4.827,4.616,4.69,18000.0,84420.0,4.57,-1.9,-0.09,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-22,4.686,4.722,4.649,4.717,4700.0,22169.9,1.57,0.58,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-23,4.654,4.828,4.628,4.788,10300.0,49316.4,4.32,1.51,0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-24,4.84,4.84,4.63,4.635,63300.0,293395.5,4.54,-3.2,-0.15,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-25,4.575,4.692,4.532,4.651,63700.0,296268.7,3.53,0.35,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-26,4.675,4.675,4.498,4.605,4800.0,22104.0,3.94,-0.99,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-29,4.592,4.604,4.592,4.599,700.0,3219.3,0.26,-0.13,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-30,4.621,4.621,4.567,4.587,3400.0,15595.8,1.18,-0.26,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-08-31,4.744,4.744,4.672,4.672,1100.0,5139.2,1.54,1.85,0.08,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-01,4.587,4.745,4.587,4.693,1600.0,7508.8,3.44,0.45,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-02,4.596,4.596,4.596,4.596,1200.0,5515.2,0.0,-2.07,-0.1,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-05,4.596,4.605,4.582,4.582,7100.0,32532.2,0.5,-0.3,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-06,4.68,4.68,4.63,4.665,800.0,3732.0,1.08,1.81,0.08,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-07,4.655,4.799,4.606,4.747,5800.0,27532.6,4.19,1.76,0.08,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-08,4.771,4.771,4.632,4.692,22400.0,105100.8,3.0,-1.16,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-09,4.799,4.799,4.653,4.689,29100.0,136449.9,3.14,-0.06,-0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-13,4.689,4.788,4.689,4.754,43800.0,208225.2,2.11,1.39,0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-14,4.69,4.728,4.642,4.728,2200.0,10401.6,1.85,-0.55,-0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-15,4.74,4.74,4.665,4.715,2000.0,9430.0,1.61,-0.27,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-16,4.727,4.727,4.605,4.606,5600.0,25793.6,2.65,-2.31,-0.11,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-19,4.583,4.645,4.551,4.598,9700.0,44600.6,2.07,-0.17,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-20,4.615,4.615,4.534,4.542,3800.0,17259.6,1.79,-1.22,-0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-21,4.51,4.54,4.467,4.54,9500.0,43130.0,1.63,-0.04,-0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-22,4.477,4.477,4.474,4.474,800.0,3579.2,0.07,-1.45,-0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-23,4.47,4.498,4.47,4.498,12000.0,53976.0,0.63,0.54,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-26,4.411,4.491,4.411,4.425,2100.0,9292.5,1.81,-1.62,-0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-27,4.459,4.459,4.458,4.459,800.0,3567.2,0.02,0.77,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-28,4.391,4.495,4.391,4.495,3037.0,13651.32,2.37,0.81,0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-29,4.401,4.468,4.4,4.406,3700.0,16302.2,1.55,-1.98,-0.09,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-09-30,4.342,4.405,4.313,4.388,2900.0,12725.2,2.13,-0.41,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-10,4.388,4.388,4.32,4.32,6437.0,27807.84,1.57,-1.55,-0.07,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-11,4.323,4.323,4.323,4.323,100.0,432.3,0.0,0.07,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-12,4.259,4.369,4.257,4.342,10100.0,43854.2,2.63,0.44,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-13,4.343,4.343,4.315,4.342,1200.0,5210.4,0.65,0.0,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-14,4.358,4.398,4.348,4.391,1500.0,6586.5,1.15,1.13,0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-17,4.355,4.395,4.354,4.395,11900.0,52300.5,0.94,0.09,0.0,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-18,4.395,4.444,4.365,4.402,10700.0,47101.4,1.81,0.16,0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-19,4.325,4.353,4.299,4.299,5100.0,21924.9,1.26,-2.34,-0.1,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-20,4.298,4.327,4.24,4.326,6200.0,26821.2,2.05,0.63,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-24,4.251,4.251,4.249,4.25,8000.0,34000.0,0.05,-1.76,-0.08,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-25,4.25,4.25,4.105,4.232,12900.0,54592.8,3.53,-0.42,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-26,4.2,4.226,4.157,4.22,15800.0,66676.0,1.66,-0.28,-0.01,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-27,4.199,4.199,4.199,4.199,100.0,419.9,0.0,-0.5,-0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-28,4.122,4.122,3.941,3.941,7700.0,30345.7,4.59,-6.14,-0.26,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-10-31,4.0,4.09,3.88,3.901,5700.0,22235.7,5.41,-1.01,-0.04,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-01,3.988,3.995,3.94,3.995,5500.0,21972.5,1.4,2.41,0.09,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-02,4.085,4.085,4.05,4.06,6700.0,27202.0,0.86,1.63,0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-03,4.1,4.198,4.011,4.011,8100.0,32489.1,4.66,-1.21,-0.05,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-04,4.0,4.129,3.923,4.089,17000.0,69513.0,5.25,1.94,0.08,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-07,4.088,4.156,4.088,4.152,29600.0,122899.2,1.66,1.54,0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-08,4.222,4.222,4.085,4.088,17900.0,73175.2,3.35,-1.54,-0.06,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-09,4.168,4.168,4.1,4.11,2500.0,10275.0,1.66,0.54,0.02,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-10,4.116,4.136,4.05,4.136,1900.0,7858.4,2.12,0.63,0.03,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-11,4.252,4.288,4.101,4.245,21500.0,91267.5,4.56,2.64,0.11,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
2022-11-14,4.245,4.379,4.245,4.358,21500.0,93697.0,3.16,2.66,0.11,0.0,0.0,0.0,0.0,159916.0,159916,2026/4/27 12:13:23
