日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-06-05,7.488,7.491,7.457,7.47,40467500.0,302292216.51,0.0,0.0,,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-06,7.468,7.481,7.457,7.466,54670600.0,408170703.98,0.32,-0.05,-0.004,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-09,7.353,7.39,7.316,7.386,90001200.0,664748877.28,0.99,-1.07,-0.08,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-10,7.35,7.404,7.338,7.397,104184800.0,770654948.51,0.89,0.15,0.011,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-11,7.412,7.43,7.393,7.414,115818700.0,858679845.78,0.5,0.23,0.017,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-12,7.489,7.501,7.463,7.486,93134000.0,697201129.68,0.51,0.97,0.072,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-13,7.599,7.639,7.557,7.572,165764400.0,1255168041.23,1.1,1.15,0.086,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-16,7.618,7.622,7.539,7.548,137593400.0,1038554963.78,1.1,-0.32,-0.024,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-17,7.515,7.515,7.456,7.487,110656400.0,828484465.53,0.78,-0.81,-0.061,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-18,7.486,7.527,7.463,7.491,62043100.0,464764872.99,0.85,0.05,0.004,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-19,7.49,7.494,7.432,7.451,101387000.0,755434558.66,0.83,-0.53,-0.04,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-20,7.449,7.451,7.409,7.422,106809200.0,792737875.07,0.56,-0.39,-0.029,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-23,7.438,7.471,7.427,7.45,81417700.0,606561849.47,0.59,0.38,0.028,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-24,7.414,7.429,7.342,7.364,125006800.0,920550055.65,1.17,-1.15,-0.086,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-25,7.368,7.385,7.366,7.381,38124100.0,281393983.7,0.26,0.23,0.017,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-26,7.378,7.393,7.373,7.393,44794900.0,331168701.34,0.27,0.16,0.012,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-27,7.356,7.364,7.296,7.31,81508400.0,595826399.34,0.92,-1.12,-0.083,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-06-30,7.275,7.31,7.261,7.305,132067100.0,964750142.83,0.67,-0.07,-0.005,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-01,7.346,7.388,7.335,7.384,94067700.0,694595880.29,0.73,1.08,0.079,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-02,7.384,7.405,7.373,7.378,86457600.0,637884154.0,0.43,-0.08,-0.006,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-03,7.387,7.441,7.387,7.433,92324300.0,686246530.0,0.73,0.75,0.055,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-04,7.392,7.41,7.365,7.396,72675400.0,537507251.75,0.61,-0.5,-0.037,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-07,7.34,7.355,7.331,7.342,63882000.0,469021644.49,0.32,-0.73,-0.054,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-08,7.383,7.394,7.376,7.385,166309900.0,1228198649.57,0.25,0.59,0.043,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-09,7.346,7.348,7.289,7.304,138392000.0,1010815154.27,0.8,-1.1,-0.081,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-10,7.35,7.369,7.346,7.358,64681100.0,475923520.97,0.31,0.74,0.054,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-11,7.361,7.378,7.36,7.367,77436100.0,570471756.68,0.24,0.12,0.009,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
,2025-07-14,7.415,7.433,7.401,7.432,92500100.0,687460758.02,0.43,0.88,0.065,0.0,0.0,0.0,0.0,159937,黄金ETF博时,2026-06-05 09:42:36
