日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-04-30,1.0835,1.0835,1.0633,1.0652,5406200.0,5758784.62,0.0,0.0,,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-06,1.0643,1.0662,1.0469,1.0652,9384700.0,9996756.69,1.81,0.0,0.0,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-07,1.072,1.0748,1.0681,1.0739,9529600.0,10233711.19,0.63,0.81,0.0087,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-08,1.0729,1.0826,1.0729,1.0816,9444200.0,10214769.7,0.9,0.72,0.0077,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-09,1.0845,1.0903,1.0816,1.0883,10244700.0,11149652.52,0.8,0.62,0.0067,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-12,1.0883,1.0931,1.0854,1.0893,10558100.0,11500904.73,0.71,0.09,0.001,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-13,1.0883,1.0999,1.0883,1.0999,11697700.0,12866197.12,1.06,0.97,0.0106,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-14,1.0989,1.1076,1.0941,1.1066,13402500.0,14831651.28,1.23,0.61,0.0067,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-15,1.1066,1.1114,1.1028,1.1028,7585600.0,8365253.28,0.78,-0.35,-0.0039,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-16,1.1066,1.1066,1.0912,1.0951,9740900.0,10667021.98,1.4,-0.7,-0.0077,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-19,1.0951,1.1018,1.0951,1.0989,10290500.0,11308519.55,0.62,0.35,0.0039,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
,2025-05-20,1.1057,1.1057,1.0989,1.1037,9527600.0,10516028.21,0.61,0.44,0.0048,0.0,0.0,0.0,0.0,560150,红利低波ETF泰康,2026-04-30 19:17:55
