日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-12-24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2025-12-26,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2025-12-31,0.9961,0.9961,0.9961,0.9961,0.0,0.0,0.0,-0.39,-0.0039,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-07,1.049,1.049,1.049,1.049,0.0,0.0,0.0,5.31,0.0529,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-08,1.047,1.047,1.029,1.034,206973041.0,214010132.49,1.72,-1.43,-0.015,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-09,1.03,1.051,1.018,1.051,118956425.0,125023202.56,3.19,1.64,0.017,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-12,1.055,1.067,1.04,1.054,31533057.0,33235842.71,2.57,0.29,0.003,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-13,1.055,1.094,1.055,1.065,38255492.0,40742101.17,3.7,1.04,0.011,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-14,1.083,1.098,1.07,1.085,24703539.0,26803340.76,2.63,1.88,0.02,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-15,1.085,1.1,1.072,1.074,13815245.0,14837573.14,2.58,-1.01,-0.011,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-16,1.074,1.079,1.061,1.065,10331221.0,11002750.96,1.68,-0.84,-0.009,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-19,1.056,1.058,1.031,1.034,16280047.0,16833569.23,2.54,-2.91,-0.031,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-20,1.034,1.039,1.019,1.024,12880293.0,13189420.66,1.93,-0.97,-0.01,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
,2026-01-21,1.023,1.039,1.021,1.028,8236357.0,8466974.97,1.76,0.39,0.004,0.0,0.0,0.0,0.0,159132,恒生生物科技ETF富国,2026-06-05 09:40:09
