日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2026-05-15,0.987,0.988,0.97,0.977,45146320,44107954.55,0.0,0.0,,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-18,0.976,0.976,0.949,0.956,34215160,32709691.95,2.76,-2.15,-0.021,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-19,0.954,0.963,0.942,0.956,17287650,16526992.89,2.2,0.0,0.0,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-20,0.948,0.956,0.941,0.942,10833560,10205213.22,1.57,-1.46,-0.014,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-21,0.947,0.955,0.929,0.934,10209550,9535719.86,2.76,-0.85,-0.008,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-22,0.934,0.938,0.919,0.921,7161056,6595332.6,2.03,-1.39,-0.013,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-25,0.92,0.923,0.91,0.917,13649300,12516408.04,1.41,-0.43,-0.004,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-26,0.914,0.924,0.912,0.923,8697482,8027775.7,1.31,0.65,0.006,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-27,0.923,0.923,0.901,0.903,9931651,8968280.82,2.38,-2.17,-0.02,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-28,0.901,0.908,0.887,0.893,9031456,8065090.27,2.33,-1.11,-0.01,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-05-29,0.893,0.906,0.889,0.901,9420410,8487789.63,1.9,0.9,0.008,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-06-01,0.901,0.918,0.892,0.911,6455454,5880918.68,2.89,1.11,0.01,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-06-02,0.913,0.913,0.886,0.891,9922955,8841352.64,2.96,-2.2,-0.02,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-06-03,0.888,0.888,0.875,0.882,9093492,8020460.21,1.46,-1.01,-0.009,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
2026-06-04,0.882,0.886,0.858,0.86,9231354,7938964.57,3.17,-2.49,-0.022,0.0,0,0.0,0,159027,畜牧养殖ETF大成,2026-06-05 09:58:42
