日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-06-05,1.102,1.108,1.092,1.102,261264936.0,287913958.97,0.0,0.0,,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-06,1.106,1.107,1.094,1.105,189614295.0,209523799.59,1.18,0.27,0.003,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-09,1.111,1.132,1.107,1.123,155261900.0,174359117.7,2.26,1.63,0.018,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-10,1.128,1.134,1.112,1.125,170058474.0,191315783.25,1.96,0.18,0.002,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-11,1.129,1.147,1.129,1.141,157085300.0,179234332.39,1.6,1.42,0.016,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-12,1.129,1.137,1.126,1.128,137434652.0,155026290.34,0.96,-1.14,-0.013,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-13,1.119,1.12,1.094,1.096,225072800.0,246679778.93,2.3,-2.84,-0.032,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-16,1.093,1.11,1.092,1.109,125796400.0,139508203.52,1.64,1.19,0.013,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-17,1.112,1.118,1.099,1.102,117385100.0,129358379.98,1.71,-0.63,-0.007,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-18,1.095,1.099,1.085,1.09,100147600.0,109160887.34,1.27,-1.09,-0.012,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-19,1.086,1.092,1.063,1.067,127247400.0,135772979.8,2.66,-2.11,-0.023,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-20,1.069,1.075,1.066,1.068,101900400.0,108829623.02,0.84,0.09,0.001,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-23,1.063,1.091,1.059,1.089,132461413.0,144250476.99,3.0,1.97,0.021,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-24,1.099,1.118,1.097,1.114,168926700.0,188184337.52,1.93,2.3,0.025,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-25,1.122,1.126,1.115,1.125,136985800.0,154109025.0,0.99,0.99,0.011,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-26,1.119,1.12,1.105,1.107,198269325.0,219484141.45,1.33,-1.6,-0.018,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-27,1.117,1.12,1.11,1.115,194661300.0,217047351.36,0.9,0.72,0.008,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-06-30,1.113,1.118,1.109,1.115,118252616.0,131851667.97,0.81,0.0,0.0,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-07-01,1.111,1.114,1.111,1.113,37386232.0,41610877.54,0.27,-0.18,-0.002,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-07-02,1.116,1.125,1.101,1.104,123132100.0,135937834.99,2.16,-0.81,-0.009,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
,2025-07-03,1.101,1.107,1.092,1.104,256786300.0,283492068.1,1.36,0.0,0.0,0.0,0.0,0.0,0.0,513020,港股科技ETF国泰,2026-06-05 09:54:11
