日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2025-09-18,1.062,1.062,1.022,1.04,17083100,17766424.0,3.91,-2.35,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-09-19,1.036,1.036,1.022,1.025,11333300,11616632.5,1.37,-1.44,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-09-22,1.026,1.035,1.022,1.034,9607900,9934568.6,1.27,0.88,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-09-23,1.034,1.034,1.007,1.017,12328600,12538186.2,2.68,-1.64,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-09-24,1.016,1.033,1.013,1.027,8812200,9050129.4,1.97,0.98,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-09-25,1.027,1.033,1.023,1.028,9190100,9447422.8,0.98,0.1,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-09-26,1.027,1.032,1.022,1.023,10048700,10279820.1,0.98,-0.49,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-09-29,1.023,1.096,1.021,1.071,25687534,27511348.91,7.35,4.69,0.05,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-09-30,1.067,1.074,1.056,1.06,13964100,14801946.0,1.7,-1.03,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-09,1.06,1.07,1.044,1.062,9457000,10043334.0,2.49,0.19,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-10,1.06,1.084,1.057,1.066,12966200,13821969.2,2.55,0.38,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-13,1.049,1.056,1.04,1.053,9172500,9658642.5,1.54,-1.22,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-14,1.052,1.07,1.045,1.051,17332300,18216247.3,2.39,-0.19,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-15,1.051,1.059,1.039,1.055,10322400,10890132.0,1.92,0.38,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-16,1.059,1.064,1.05,1.054,9921100,10456839.4,1.33,-0.09,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-17,1.051,1.065,1.033,1.034,9911900,10248904.6,3.1,-1.9,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-20,1.044,1.046,1.033,1.036,9843000,10197348.0,1.26,0.19,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-21,1.033,1.058,1.032,1.045,11465000,11980925.0,2.52,0.87,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-22,1.045,1.045,1.033,1.035,8391800,8685513.0,1.16,-0.96,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-23,1.033,1.045,1.024,1.045,14909000,15579905.0,2.05,0.97,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-24,1.044,1.055,1.043,1.054,10929200,11519376.8,1.15,0.86,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-27,1.061,1.072,1.06,1.066,9649600,10286473.6,1.13,1.14,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-28,1.066,1.07,1.057,1.059,9376117,9929307.9,1.23,-0.66,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-29,1.049,1.087,1.048,1.085,16414800,17810058.0,3.72,2.46,0.03,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-30,1.083,1.083,1.063,1.064,16511000,17567704.0,1.88,-1.94,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-10-31,1.067,1.068,1.051,1.052,28969100,30475493.2,1.62,-1.13,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-03,1.052,1.052,1.035,1.049,29608800,31059631.2,1.64,-0.29,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-04,1.044,1.048,1.039,1.045,12743200,13316644.0,0.87,-0.38,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-05,1.037,1.045,1.036,1.041,5708200,5942236.2,0.87,-0.38,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-06,1.042,1.058,1.042,1.052,6706500,7055238.0,1.54,1.06,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-07,1.046,1.05,1.042,1.045,7737500,8085687.5,0.77,-0.67,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-10,1.042,1.061,1.041,1.056,7717200,8149363.2,1.92,1.05,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-11,1.056,1.058,1.044,1.044,10435800,10894975.2,1.34,-1.14,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-12,1.043,1.046,1.032,1.039,4811500,4999148.5,1.36,-0.48,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-13,1.036,1.049,1.036,1.049,5028100,5274476.9,1.25,0.96,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-14,1.049,1.049,1.034,1.035,7301200,7556742.0,1.45,-1.33,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-17,1.037,1.037,1.021,1.023,8371800,8564351.4,1.57,-1.16,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-18,1.022,1.031,1.022,1.024,26371472,27004387.33,0.88,0.1,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-19,1.024,1.033,1.02,1.025,26649400,27315635.0,1.27,0.1,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-20,1.035,1.045,1.021,1.022,11595700,11850805.4,2.35,-0.29,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-21,1.016,1.018,0.985,0.986,10543200,10395595.2,3.35,-3.52,-0.04,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-24,0.991,0.993,0.982,0.987,4417000,4359579.0,1.12,0.1,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-25,0.991,0.996,0.989,0.99,3082200,3051378.0,0.71,0.3,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-26,0.988,0.995,0.987,0.987,4177300,4122995.1,0.81,-0.3,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-27,0.984,0.994,0.984,0.988,3927500,3880370.0,1.02,0.1,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-11-28,0.985,0.992,0.982,0.991,3682300,3649159.3,1.02,0.3,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-01,0.99,0.996,0.989,0.995,4760900,4737095.5,0.71,0.4,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-02,0.994,0.994,0.984,0.986,3058900,3016075.4,1.02,-0.9,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-03,0.986,0.99,0.975,0.98,7026300,6885774.0,1.54,-0.61,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-04,0.98,0.985,0.974,0.98,5161700,5058466.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-05,0.98,1.01,0.978,1.004,11184000,11228736.0,3.27,2.45,0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-08,1.012,1.038,1.012,1.023,15808300,16171890.9,2.57,1.89,0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-09,1.017,1.021,1.007,1.01,28387700,28671577.0,1.39,-1.27,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-10,1.01,1.014,1.002,1.014,5204532,5277395.45,1.2,0.4,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-11,1.014,1.014,0.998,0.999,15207700,15192492.3,1.6,-1.48,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-12,1.0,1.011,0.996,1.005,6451700,6483958.5,1.51,0.6,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-15,1.003,1.022,1.0,1.01,6341200,6404612.0,2.2,0.5,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-16,1.011,1.013,1.002,1.003,5955100,5972965.3,1.1,-0.69,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-17,1.004,1.031,1.0,1.023,8504900,8700512.7,3.1,1.99,0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-18,1.025,1.025,1.011,1.013,52854900,53542013.7,1.38,-0.98,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-19,1.015,1.023,1.008,1.016,11699500,11886692.0,1.49,0.3,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-22,1.017,1.02,1.015,1.017,3704300,3767273.1,0.49,0.1,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-23,1.017,1.023,1.012,1.013,8309600,8417624.8,1.09,-0.39,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-24,1.014,1.023,1.013,1.022,5092800,5204841.6,0.99,0.89,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-25,1.022,1.028,1.018,1.026,5713483,5862033.56,0.98,0.39,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-26,1.024,1.043,1.024,1.032,9872583,10188505.66,1.86,0.58,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-29,1.033,1.036,1.025,1.027,7168500,7362049.5,1.07,-0.48,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-30,1.031,1.031,1.021,1.023,6007800,6145979.4,0.98,-0.39,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2025-12-31,1.026,1.031,1.019,1.019,6467000,6589873.0,1.18,-0.39,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-05,1.017,1.038,1.017,1.037,9356800,9703001.6,2.06,1.77,0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-06,1.036,1.081,1.034,1.079,24083934,25986564.79,4.55,4.05,0.04,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-07,1.076,1.079,1.058,1.065,24217621,25791766.36,1.98,-1.3,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-08,1.059,1.065,1.034,1.037,18082700,18751759.9,3.0,-2.63,-0.03,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-09,1.04,1.046,1.032,1.04,13471500,14010360.0,1.36,0.29,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-12,1.04,1.054,1.032,1.053,7419400,7812628.2,2.13,1.25,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-13,1.053,1.069,1.04,1.042,10278700,10710405.4,2.79,-1.04,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-14,1.052,1.071,1.032,1.036,11828200,12254015.2,3.78,-0.58,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-15,1.039,1.043,1.021,1.024,12028800,12317491.2,2.15,-1.16,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-16,1.029,1.033,1.016,1.018,11973600,12189124.8,1.67,-0.59,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-19,1.016,1.017,1.008,1.011,5017700,5072894.7,0.89,-0.69,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-20,1.013,1.018,1.012,1.018,5182100,5275377.8,0.59,0.69,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-21,1.014,1.016,1.008,1.01,5542400,5597824.0,0.79,-0.79,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-22,1.012,1.02,1.01,1.01,6569500,6635195.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-23,1.01,1.018,1.008,1.01,4052100,4092621.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-26,1.01,1.03,1.01,1.016,7372800,7490764.8,1.98,0.59,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-27,1.02,1.02,1.0,1.012,3982000,4029784.0,2.0,-0.39,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-28,1.014,1.015,1.006,1.01,6749044,6816534.44,0.89,-0.2,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-29,1.01,1.024,0.995,1.019,37523200,38236140.8,2.91,0.89,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-01-30,1.019,1.019,1.001,1.004,5244100,5265076.4,1.8,-1.47,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-02,0.998,1.015,0.989,0.993,11124500,11046628.5,2.63,-1.1,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-03,0.992,0.995,0.979,0.99,5735100,5677749.0,1.63,-0.3,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-04,0.989,1.004,0.986,1.001,10113600,10123713.6,1.83,1.11,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-05,1.0,1.01,0.995,1.005,6568100,6600940.5,1.51,0.4,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-06,1.0,1.005,0.995,0.998,3200000,3193600.0,1.01,-0.7,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-09,1.0,1.008,1.0,1.008,3013300,3037406.4,0.8,1.0,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-10,1.007,1.01,1.004,1.006,3540100,3561340.6,0.6,-0.2,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-11,1.006,1.007,1.002,1.005,3363800,3380619.0,0.5,-0.1,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-12,1.001,1.003,0.997,0.998,4548600,4539502.8,0.6,-0.7,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-13,0.998,1.002,0.988,0.989,6605500,6532839.5,1.42,-0.9,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-24,0.989,0.991,0.986,0.986,6039600,5955045.6,0.51,-0.3,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-25,0.986,1.0,0.986,0.992,8411100,8343811.2,1.42,0.61,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-26,0.99,0.99,0.98,0.982,7456800,7322577.6,1.02,-1.01,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-02-27,0.981,0.987,0.979,0.984,5984800,5889043.2,0.82,0.2,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-02,0.98,0.98,0.964,0.972,4462800,4337841.6,1.66,-1.22,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-03,0.977,0.982,0.963,0.963,11116600,10705285.8,1.97,-0.93,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-04,0.964,0.964,0.939,0.94,8409300,7904742.0,2.66,-2.39,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-05,0.945,0.95,0.94,0.942,4879300,4596300.6,1.06,0.21,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-06,0.947,0.955,0.94,0.954,2800500,2671677.0,1.6,1.27,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-09,0.954,0.954,0.933,0.937,6005900,5627528.3,2.25,-1.78,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-10,0.94,0.949,0.94,0.945,4603000,4349835.0,0.96,0.85,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-11,0.945,0.949,0.941,0.946,5119600,4843141.6,0.85,0.11,0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-12,0.946,0.95,0.941,0.945,3888400,3674538.0,0.96,-0.11,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-13,0.944,0.948,0.937,0.938,3543800,3324084.4,1.17,-0.74,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-16,0.94,0.94,0.927,0.933,5002900,4667705.7,1.4,-0.53,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-17,0.935,0.959,0.934,0.943,9552800,9008290.4,2.68,1.07,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-18,0.94,0.941,0.933,0.939,7137100,6701736.9,0.86,-0.42,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-19,0.939,0.939,0.925,0.927,6470200,5997875.4,1.51,-1.28,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-20,0.926,0.93,0.911,0.911,8095200,7374727.2,2.09,-1.73,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-23,0.91,0.91,0.87,0.874,8940100,7813647.4,4.6,-4.06,-0.04,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-24,0.882,0.888,0.872,0.884,5564300,4918841.2,1.83,1.14,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-25,0.888,0.899,0.883,0.893,6063400,5414616.2,1.81,1.02,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-26,0.892,0.892,0.871,0.874,4913800,4294661.2,2.41,-2.13,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-27,0.871,0.882,0.865,0.879,4871700,4282224.3,1.97,0.57,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-30,0.869,0.876,0.866,0.874,1628700,1423483.8,1.15,-0.57,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-03-31,0.874,0.885,0.867,0.868,4946500,4293562.0,2.08,-0.69,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-04-01,0.876,0.883,0.874,0.881,5430100,4783918.1,1.03,1.5,0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-04-02,0.876,0.878,0.863,0.866,3538200,3064081.2,1.74,-1.7,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-04-03,0.868,0.87,0.857,0.858,4437800,3807632.4,1.52,-0.92,-0.01,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-04-07,0.858,0.861,0.852,0.857,3670400,3145532.8,1.06,-0.12,-0.0,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-04-08,0.875,0.892,0.871,0.891,7134900,6357195.9,2.41,3.97,0.03,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-04-09,0.881,0.881,0.869,0.872,3681000,3209832.0,1.38,-2.13,-0.02,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
2026-04-10,0.879,0.92,0.879,0.903,11843100,10694319.3,4.66,3.56,0.03,0.0,0.0,0.0,0.0,562870,562870,2026/4/27 12:00:24
