日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-09-19,0.995,1.006,0.971,0.98,51758600.0,50723428.99,0.0,0.0,,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-09-22,0.977,0.994,0.968,0.976,23521900.0,22957374.66,2.65,-0.41,-0.004,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-09-23,0.98,0.98,0.926,0.945,33218700.0,31391671.26,5.53,-3.18,-0.031,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-09-24,0.945,0.962,0.94,0.959,20288100.0,19456287.73,2.33,1.48,0.014,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-09-25,0.956,0.986,0.956,0.965,19511800.0,18828886.49,3.13,0.63,0.006,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-09-26,0.956,0.965,0.926,0.928,38914000.0,36112190.96,4.04,-3.83,-0.037,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-09-29,0.924,0.933,0.913,0.932,20117400.0,18749416.43,2.16,0.43,0.004,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-09-30,0.925,0.953,0.925,0.951,23284000.0,22143083.42,3.0,2.04,0.019,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-09,0.951,0.955,0.923,0.929,23419500.0,21756715.97,3.36,-2.31,-0.022,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-10,0.917,0.927,0.888,0.894,41835300.0,37400757.94,4.2,-3.77,-0.035,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-13,0.87,0.897,0.866,0.884,17155500.0,15165462.06,3.47,-1.12,-0.01,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-14,0.893,0.893,0.848,0.853,25811300.0,22017038.52,5.09,-3.51,-0.031,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-15,0.853,0.88,0.846,0.877,34334900.0,30111706.42,3.99,2.81,0.024,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-16,0.869,0.908,0.869,0.887,28240400.0,25049235.49,4.45,1.14,0.01,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-17,0.886,0.898,0.868,0.87,28003500.0,24363045.13,3.38,-1.92,-0.017,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-20,0.873,0.887,0.861,0.87,18618400.0,16198008.09,2.99,0.0,0.0,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-21,0.873,0.887,0.864,0.884,25432000.0,22481888.08,2.64,1.61,0.014,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-22,0.884,0.899,0.873,0.876,14528400.0,12726878.21,2.94,-0.9,-0.008,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
,2025-10-23,0.873,0.873,0.842,0.856,29554400.0,25298566.58,3.54,-2.28,-0.02,0.0,0.0,0.0,0.0,589120,科创创新药ETF汇添富,2026-04-30 05:34:16
