日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
2026-05-14,1.005,1.007,0.986,0.988,116462700,115065144.77,0.0,0.0,,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-15,0.983,0.984,0.96,0.963,29405040,28317053.51,2.43,-2.53,-0.025,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-18,0.966,0.97,0.956,0.96,8474310,8135337.42,1.45,-0.31,-0.003,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-19,0.96,0.974,0.955,0.971,12651260,12284373.66,1.98,1.15,0.011,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-20,0.972,0.976,0.962,0.965,12202910,11775807.83,1.44,-0.62,-0.006,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-21,0.974,1.004,0.968,0.969,33443850,32407090.04,3.73,0.41,0.004,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-22,0.966,0.988,0.952,0.953,16922660,16127295.13,3.72,-1.65,-0.016,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-25,0.96,0.973,0.951,0.963,14075640,13554841.31,2.31,1.05,0.01,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-26,0.963,0.984,0.958,0.969,17913840,17358510.64,2.7,0.62,0.006,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-27,0.964,0.982,0.956,0.966,13178440,12730373.31,2.68,-0.31,-0.003,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-28,0.966,0.967,0.935,0.941,19339700,18198657.4,3.31,-2.59,-0.025,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-05-29,0.941,0.966,0.941,0.951,19915040,18939202.55,2.66,1.06,0.01,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-06-01,0.949,0.963,0.946,0.953,9223345,8789847.87,1.79,0.21,0.002,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-06-02,0.956,0.962,0.946,0.956,13580000,12982479.6,1.68,0.31,0.003,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-06-03,0.957,0.966,0.948,0.958,10804320,10350538.61,1.88,0.21,0.002,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
2026-06-04,0.958,0.962,0.94,0.95,8631356,8199788.1,2.3,-0.84,-0.008,0.0,0,0.0,0,159016,证券ETF广发,2026-06-05 09:56:04
