日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2025-06-05,0.375,0.376,0.368,0.371,240164800.0,89101138.85,0.0,0.0,,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-06,0.371,0.372,0.366,0.367,212431524.0,77962372.19,1.62,-1.08,-0.004,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-09,0.367,0.379,0.367,0.374,269751200.0,100886952.27,3.27,1.91,0.007,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-10,0.374,0.379,0.37,0.375,352790100.0,132296287.5,2.41,0.27,0.001,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-11,0.375,0.377,0.372,0.373,169530700.0,63234950.41,1.33,-0.53,-0.002,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-12,0.373,0.383,0.372,0.382,360135500.0,137571760.74,2.95,2.41,0.009,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-13,0.381,0.385,0.372,0.374,237280200.0,88742797.85,3.4,-2.09,-0.008,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-16,0.373,0.376,0.37,0.371,144943000.0,53773851.83,1.6,-0.8,-0.003,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-17,0.373,0.38,0.366,0.367,364189100.0,133657404.65,3.77,-1.08,-0.004,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-18,0.366,0.366,0.36,0.363,222889200.0,80908780.82,1.63,-1.09,-0.004,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-19,0.362,0.364,0.355,0.357,301108900.0,107495875.29,2.48,-1.65,-0.006,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-20,0.357,0.359,0.356,0.358,162462900.0,58161719.87,0.84,0.28,0.001,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-23,0.356,0.362,0.354,0.362,253205890.0,91660529.28,2.23,1.12,0.004,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-24,0.362,0.366,0.361,0.366,201316202.0,73681729.26,1.38,1.1,0.004,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-25,0.366,0.369,0.363,0.368,301275000.0,110869200.22,1.64,0.55,0.002,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-26,0.368,0.368,0.361,0.362,393288400.0,142370396.3,1.9,-1.63,-0.006,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-27,0.362,0.365,0.361,0.363,219378400.0,79634360.4,1.1,0.28,0.001,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-06-30,0.363,0.37,0.362,0.37,319051901.0,118049204.89,2.2,1.93,0.007,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-01,0.37,0.375,0.369,0.374,287080399.0,107368072.92,1.62,1.08,0.004,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-02,0.374,0.375,0.369,0.372,183858600.0,68395400.82,1.6,-0.53,-0.002,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-03,0.371,0.38,0.371,0.379,310408600.0,117644861.92,2.42,1.88,0.007,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-04,0.38,0.383,0.376,0.38,407503400.0,154851290.06,1.85,0.26,0.001,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-07,0.379,0.381,0.374,0.375,184400400.0,69150150.0,1.84,-1.32,-0.005,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-08,0.374,0.38,0.374,0.378,196709300.0,74356113.66,1.6,0.8,0.003,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-09,0.377,0.383,0.375,0.379,307478802.0,116534468.45,2.12,0.26,0.001,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-10,0.378,0.383,0.378,0.38,201764702.0,76670585.8,1.32,0.26,0.001,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-11,0.381,0.39,0.381,0.388,441530112.0,171313688.51,2.37,2.11,0.008,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-14,0.387,0.389,0.385,0.389,173962500.0,67671412.25,1.03,0.26,0.001,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-15,0.388,0.39,0.384,0.388,220531636.0,85566277.29,1.54,-0.26,-0.001,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-16,0.388,0.391,0.387,0.39,179994100.0,70197696.43,1.03,0.52,0.002,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-17,0.389,0.398,0.389,0.397,309795137.0,122988673.97,2.31,1.79,0.007,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-18,0.397,0.4,0.395,0.399,291438737.0,116284052.87,1.26,0.5,0.002,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-21,0.399,0.399,0.393,0.397,300721100.0,119386281.15,1.5,-0.5,-0.002,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
,2025-07-22,0.397,0.404,0.395,0.399,308850800.0,123231465.81,2.27,0.5,0.002,0.0,0.0,0.0,0.0,159859,生物医药ETF天弘,2026-06-05 09:47:53
