日期，开盘，最高，最低，收盘，成交量，成交额，振幅，涨跌幅，涨跌额，换手率，IOPV，折价率，溢价率，ETF 代码，ETF 名称，爬取时间,日期,开盘,最高,最低,收盘,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,IOPV,折价率,溢价率,ETF代码,ETF名称,爬取时间
,2026-02-11,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-02-13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-02-27,1.0072,1.0072,1.0072,1.0072,0.0,0.0,0.0,0.72,0.0072,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-05,1.0183,1.0183,1.0183,1.0183,0.0,0.0,0.0,1.1,0.0111,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-06,1.016,1.028,1.013,1.027,101255300.0,103989188.08,1.47,0.85,0.0087,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-09,1.027,1.048,1.027,1.037,40314200.0,41805823.02,2.04,0.97,0.01,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-10,1.039,1.05,1.024,1.041,21537900.0,22420954.08,2.51,0.39,0.004,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-11,1.041,1.067,1.026,1.066,26347900.0,28086861.0,3.94,2.4,0.025,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-12,1.076,1.096,1.066,1.094,37760500.0,41309986.32,2.81,2.63,0.028,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-13,1.096,1.106,1.068,1.07,20243300.0,21660332.06,3.47,-2.19,-0.024,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-16,1.07,1.07,1.039,1.047,18979100.0,19871118.66,2.9,-2.15,-0.023,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-17,1.046,1.055,1.03,1.035,18507700.0,19155468.88,2.39,-1.15,-0.012,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-18,1.034,1.052,1.03,1.039,13239800.0,13756152.65,2.13,0.39,0.004,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
,2026-03-19,1.031,1.048,1.028,1.038,14973500.0,15542492.81,1.92,-0.1,-0.001,0.0,0.0,0.0,0.0,560270,电力ETF工银,2026-04-30 05:38:24
